section	tenphim	tentienganh	daodien	dienvien	danhmuc	phimimg	baner	trailer	epname	epurl	epsub	chatluong	viewed
1	Quái Vật Không Gian	alien	Ridley Scott	Tom Skerritt, Sigourney Weaver, Veronica Cartwright, Harry Dean Stanton, John Hurt, Ian Holm	Viễn Tưởng,Kinh Dị	http://vaphim.com/wp-content/uploads/2011/11/Alien-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_alien_quai-vat-khong-gian-_1979.mp4		HD	23
1	Tình Yêu Trong Sáng	All About Eve(1950)	Joseph L. Mankiewicz	Bette Davis, Anne Baxter, George Sanders, Celeste Holm, Gary Merrill,	Tình Cảm	http://vaphim.com/wp-content/uploads/2011/11/Eve-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_all-about-eve_tinh-yeu-trong-sang_1951.mp4		HD	20
1	Thánh Bài	all for the winner	"Jeff Lau Chun, Wai Chun Wai"	Châu Tinh Trì, Ngô Mẫn Đạt, Cheung Man, Sandra Ng, Corey Yuen	Hài Hước	http://img.hayhaytv.com/film/01042013/crop/ok_62751364789867.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_all-for-the-winner_thanh-bai_1990.mp4		HD	11
1	Làm Hết Sức	All The Best	Rohit Shetty	Sanjay Dutt, Ajay Devgn, Fardeen Khan	Hài Hước	http://vaphim.com/wp-content/uploads/2011/09/all-the-best-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_all-the-best_hay-lam-het-suc-minh_2009.mp4		HD	15
1	Sóc Siêu Quậy 2	alvin and the chipmunks the squeakquel	Betty Thomas	Zachary Levi, David Cross, Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney, Amy Poehler, Anna Faris, Christina Applegate	Hoạt Hình	http://img.hayhaytv.com/film/09072013/crop/xemphimso_soc-sieu-quay-2_82981373356942.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_alvin-and-the-chipmunks-the-squeakquel_soc-sieu-quay-2_2009.mp4		HD	19
1	Thần Đồng Âm Nhạc	amadeus	amadeus	F. Murray Abraham, Tom Hulce, Elizabeth Berridge	Tâm Lý	http://img.hayhaytv.com/film/20092013/crop/amadeus_ver1_xlg_20311379661534.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_amadeus_than-dong-am-nhac_1984.mp4		HD	19
1	Cuộc Đời amelie	amelie	Jean-Pierre Jeunet	Audrey Tautou, Mathieu Kassovitz, Lorella Cravotta, Claire Maurier		http://img.hayhaytv.com/film/23072013/crop/3_77551374569924.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_amelie_cuoc-doi-amelie_2001.mp4		HD	30
1	Vẽ Đẹp Kiểu Mỹ	american beauty	Sam Mendes	Kevin Spacey, Annette Bening, Thora Birch	Tâm Lý,Tình Cảm	http://img.hayhaytv.com/film/23032013/crop/americanbeauty1999_41541364051075.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_american-beauty_ve-dep-my_1999.mp4		HD	15
1	Giang Hồ Mỹ	american gangster	Ridley Scott	Denzel Washington, Russell Crowe, Chiwetel Ejiofor	Hành Động	http://img.hayhaytv.com/film/07082013/crop/1_99691375839148.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_american-gangster_giang-ho-my_2007.mp4		HD	22
1	Khoảng Tối Lịch Sử	american history x	Tony Kaye	Edward Norton, Edward Furlong, Beverly DAngelo	Hành Động	http://img.hayhaytv.com/film/05082013/crop/american-history-x-1998_44971375686089.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_american-history-x_khoang-toi-lich-su-my_1999.mp4		HD	8
1	Y Nữ Bóng Đêm	american mary		Katharine Isabelle, Antonio Cupo, Tristan Risk	Kinh Dị	http://img.hayhaytv.com/film/26032013/thumb/american_36251364267281.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_american-mary_y-nu-bong-dem_2012.mp4		HD	16
1	Bánh Mỹ 2	american pie 2	J.B. Rogers	Jason Biggs, Alyson Hannigan, Chris Klein, Shannon Elizabeth, Natasha Lyonne	Hài Hước	http://img.hayhaytv.com/film/16012013/thumb/3lrra_26591358332252.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_american-pie-2_banh-my-2_2001.mp4		HD	13
1	Bánh Mỹ 1	american pie	"Chris Weitz, Paul Weitz"	Jason Biggs, Chris Klein, Thomas Ian Nicholas	Hài Hước	http://img.hayhaytv.com/film/16012013/thumb/locandina-american-pie_97981358331931.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_american-pie_-banh-my-1_1999.mp4		HD	34
1	Hội Tụ Kiểu Mỹ	american reunion	"Jon Hurwitz, Hayden Schlossberg"	Jason Biggs, Alyson Hannigan, Seann William Scott	Hài Hước	http://img.hayhaytv.com/film/24122012/crop/MV5BMTY4MTEyMzU1N15BMl5BanBnXkFtZTcwNDQ0NTc1Nw@@._V1._SY317__15961356297003.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_american-reunion_hoi-tu-kieu-my_2012.mp4		HD	23
1	Kẻ Vô Đạo	amores perros	Alejandro González Iñárritu	Emilio Echevarría, Gael García Bernal, Goya Toledo	Tâm Lý	http://img.hayhaytv.com/film/24092013/crop/amores_perros_29211380010152.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_amores-perros_ke-vo-dao_2000.mp4		HD	19
1	Lời Thề Yêu	amour	Michael Haneke	Jean-Louis Trintignant, Emmanuelle Riva, Isabelle Huppert	Tâm Lý,Tình Cảm	http://vaphim.com/wp-content/uploads/2013/02/Amour-2012-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_amour_amour_2012.mp4		HD	16
1	Tội Ác	an american crime	Robert Vince	Ellen Page, Hayley McFarland and Nick Searcy	Tâm Lý	http://vaphim.com/wp-content/uploads/2012/08/An-American-Crime-2007.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_an-american-crime_toi-ac-nguoi-my_2007.mp4		HD	20
1	Bài Học Đầu Đời	an education	Lone Scherfig	Carey Mulligan, Olivia Williams, Alfred Molina, Cara Seymour, William Melling ...	Tâm Lý,Tình Cảm	http://vaphim.com/wp-content/uploads/2012/08/An-Education-2009-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_an-education_bai-hoc-dau-doi_2009.mp4		HD	18
1	Ngày Trong Bóng Tối	and soon the darkness	Marcos Efron	Jennifer Derwingson	Hình Sự	http://img.hayhaytv.com/film/13092013/crop/and-soon-the-darkness-2010_94061379067083.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_and-soon-the-darkness_ngay-trong-bong-toi_2010.mp4		HD	25
1	Thiên Thần Và Ác Quỷ	angels  demons	Ron Howard	Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgard, Nikolaj Lie Kaas	Thần Thoại	http://img.hayhaytv.com/film/10052013/crop/angels-demons-poster_80101368172001.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_angels--demons_thien-than-va-ac-quy_2009.mp4		HD	13
1	Kẻ Tâm Thần	annie hall	Woody Allen	Woody Allen, Diane Keaton, Tony Roberts	Hài Hước	http://img.hayhaytv.com/film/24092013/crop/annie-hall-movie-poster-1020465778_45301380010550.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_annie-hall_ke-tam-than_1977.mp4		HD	9
1	Nặc danh	Anonymous	Roland Emmerich	Rhys Ifans, Vanessa Redgrave, Sebastian Armesto	Kinh Dị,Thần Thoại	http://img.hayhaytv.com/film/15012013/crop/anonymous-poster_21081358214428.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_anonymous-i_nac-danh_2012.mp4		HD	32
1	Một Trái Đất Khác	another earth		William Mapother, Brit Marling, Matthew-Lee Erlbach, DJ Flava, Meggan Lennon, AJ Diana, Bruce Colbert, Paul Mezey,	Viễn Tưởng	http://116.118.112.25:8080/khophimhd/upload/2014/05/09/film/mot-trai-dat-khac.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_another-earth_mot-trai-dat-khac_2011.mp4		HD	13
1	Tội Lỗi Vườn Địa Đàng	Antichrist(2009)	Lars von Trier	Willem Dafoe, Charlotte Gainsbourg, Storm Acheche Sahlstrøm	Kinh Dị	http://img.hayhaytv.com/film/16072013/crop/antichrist_38621373963780.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_antichrist_toi-loi-vuon-dia-dang_2009.mp4		HD	23
1	Ngày Đó Có Không	Any Day Now	Travis Fine	Alan Cumming, Garret Dillahunt, Isaac Leyva	Tâm Lý	http://img.hayhaytv.com/film/21052013/crop/09_95641369118494.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_any-day-now_ngay-do-co-khong_2012.mp4		HD	18
1	Căn Hộ 1303	apartment 1303		Noriko Nakagoshi, Arata Furuta, Eriko Hatsune, Yuka Itaya,	Kinh Dị	http://img.hayhaytv.com/film/23052013/thumb/1-(2)_15541369300382.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_apartment-1303_can-ho-1303_2013.mp4		HD	10
1	Lời Sấm Truyền	apocalypse now	Francis Ford Coppola	Martin Sheen, Marlon Brando, Robert Duvall	Chiến Tranh,Tâm Lý	http://vaphim.com/wp-content/uploads/2011/11/Apocalypse-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_apocalypse-now_loi-sam-truyen_1979.mp4		HD	19
1	Đế Chế maya	apocalypto	Mel Gibson	Dalia Hernandez, Mayra Serbulo, Gerardo Taracena, Raoul Trujillo	Phiêu Lưu	http://vaphim.com/wp-content/uploads/2011/11/Apocalypto-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_apocalypto_de-che-maya_2006.mp4		HD	21
1	Chiến Dịch Sinh Tử	argo	Ben Affleck	Ben Affleck, Bryan Cranston, John Goodman	Hành Động	http://vaphim.com/wp-content/uploads/2013/01/Argo-2012-banner-new-e1366257430846-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_argo_chien-dich-sinh-tu_2012.mp4		HD	20
1	Ngày Tận Thế	armageddon	Michael Bay	Bruce Willis, Billy Bob Thornton, Liv Tyler, Ben Affleck, Will Patton, Owen Wilson, Jessica Steen	Viễn Tưởng	http://vaphim.com/wp-content/uploads/2012/05/Armageddon-1998.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_armageddon_ngay-tan-the_1998.mp4		HD	31
1	Kế Hoạch Phi Ưng	armour of god ii	Thành Long	Thành Long, Carol Do Do Cheng, Eva Cobo, Shôko Ikeda, Aldo Sambrell, Ken Goodman, Steve Tartalia, Vincent Lyn, Bruce Fontaine, Wayne Archer, Brandon Charles	Hành Động,Võ Thuật	http://116.118.112.25:8080/khophimhd/upload/2014/05/09/film/ke-hoach-phi-ung.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_armour-of-god-ii_ke-hoach-phi-ung_1991.mp4		HD	20
1	Giáng Sinh Phiêu Lưu Ký	arthur christmas	"Sarah Smith, Barry Cook"	James McAvoy, Jim Broadbent, Bill Nighy	Hoạt Hình	http://vaphim.com/wp-content/uploads/2012/10/Arthur-Christmas-2011-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_arthur-christmas_giang-sinh-phieu-luu-ky_2011.mp4		HD	21
1	Tình Hay Tiền	arthur	Jason Winer	Russell Brand, Helen Mirren, Jennifer Garner	Tình Cảm,Hài Hước	http://116.118.112.25:8080/khophimhd/upload/2014/01/29/film/tinh-hay-tien.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/01/29/baner/tinh-hay-tien.jpg		FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_arthur-i_tinh-hay-tien_2011.mp4		HD	33
1	Không Thể Tốt Hơn	as good as it gets	James L. Brooks	Jack Nicholson, Greg Kinnear, Helen Hunt,	Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/05/09/film/khong-the-tot-hon.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_as-good-as-it-gets_khong-the-tot-hon_1997.mp4		HD	28
1	Asterix & Obelix: Chúa Cứu Nước Anh	asterix and obelix god save britannia	Laurent Tirard	Gérard Depardieu, Edouard Baer, Guillaume Gallienne	Hành Động	http://vaphim.com/wp-content/uploads/2013/07/Asterix-and-Obelix-God-Save-Britannia-2012-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_asterix-and-obelix-god-save-britannia_asterix-va-obelix-chua-cuu-nuoc-anh_2012.mp4		HD	14
1	Cậu Bé astro	astro boy	David Bowers	Nicolas Cage, Matt Lucas, Charlize Theron, Kristen Bell ...	Hoạt Hình	http://vaphim.com/wp-content/uploads/2011/09/Astroboy-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_astro-boy_cau-be-astro_2009.mp4		HD	21
1	Cậu Bé Của Quỷ	asura	Keiichi Sato	Megumi Hayashibara, Yoshihiro Ike, Kinya Kitaohgi	Hoạt Hình	http://vaphim.com/wp-content/uploads/2013/04/Asura-2012.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_asura_cau-be-cua-quy_2012.mp4		HD	16
1	Tấn Công Leningrad	attack on leningrad	Aleksandr Buravsky	Gabriel Byrne, Mira Sorvino, Aleksandr Abdulov	Chiến Tranh	http://vaphim.com/wp-content/uploads/2012/05/Attack-on-Leningrad-2009.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_attack-on-leningrad_tan-cong-leningrad_2009.mp4		HD	27
1	Tổng Tấn Công	attack the block	Joe Cornish	John Boyega, Jodie Whittaker, Alex Esmail	Hành Động	http://vaphim.com/wp-content/uploads/2011/09/attack_the_block-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_attack-the-block_tong-tan-cong_2011.mp4		HD	15
1	Mùng 8 Tháng 8	august 8th	Dzhanik Fayziev	Svetlana Ivanova, Maksim Matveev, Egor Beroev	Hành Động,Chiến Tranh	http://116.118.112.25:8080/khophimhd/upload/2014/05/09/film/mung-8-thang-8.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_august-8th_mung-8-thang-tam_2012.mp4		HD	29
1	aurangzeb	Aurangzeb	aurangzeb	Arjun Kapoor, Prithviraj Sukumaran, Rishi Kapoor	Hành Động	http://116.118.112.25:8080/khophimhd/upload/2014/05/09/film/aurangzeb.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_aurangzeb_aurangzeb_2013.mp4		HD	23
1	Phanh Thây Xẻ Thịt 2	autopsy 2 black market body parts	Tammi Sutton.	Andrew Prine, Jason London, Carlos Lauchu, Allison Lange, Azie Tesfai, Nick Holmes, Kate French,	Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/05/09/film/phanh-thay-xe-thit-2.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_autopsy-2-black-market-body-parts_phanh-thay-xe-thit-2_2009.mp4		HD	19
1	avatar	avatar	James Cameron	Zoe Saldana, Sam Worthington, Sigourney Weaver, Michelle Rodriguez	Viễn Tưởng	http://116.118.112.25:8080/khophimhd/upload/2014/02/12/film/avatar.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/12/baner/avatar.jpeg		FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_avatar_avatar_2009.mp4		HD	38
1	Cuộc Chiến Dưới Tháp Cổ	avp alien vs predator	Paul W.S. Anderson	Sanaa Lathan, Raoul Bova, Lance Henriksen, Ewen Bremner, Colin Salmon		http://vaphim.com/wp-content/uploads/2012/03/AVP-Alien-vs-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_avp-alien-vs-predator_cuoc-chien-duoi-thap-co_2004.mp4		HD	28
1	Hội Độc Thân	bachelorette	Leslye Headland	Kirsten Dunst, Isla Fisher, Lizzy Caplan	Hài Hước	http://vaphim.com/wp-content/uploads/2013/05/Bachelorette-2012-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_bachelorette_hoi-doc-than_2012.mp4		HD	25
1	Trở Về Tương Lai	back to the future	Robert Zemeckis	Michael J. Fox, Christopher Lloyd, Lea Thompson	Phiêu Lưu	http://img.hayhaytv.com/film/20092013/crop/back-to-the-future-1985-2010-25th-anniversary-re-release_97641379660858.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_back-to-the-future_tro-ve-tuong-lai_1985.mp4		HD	19
1	Cô Giáo Lắm Chiêu	bad teacher	Jake Kasdan	Cameron Diaz, Lucy Punch, Jason Segel, Justin Timberlake	Hài Hước	http://vaphim.com/wp-content/uploads/2011/10/Bad-Teacher-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_bad-teacher_co-giao-lam-chieu_2011.mp4		HD	13
1	Cá Mập	bait	Kimble Rendall	Phoebe Tonkin, Julian McMahon, Xavier Samuel, Sharni Vinson, Cariba Heine, Alex Russell, Lincoln Lewis, Alice Parkinson, Dan Wyllie, Richard Brancatisano, Damien Garvey, Martin Sacks, Adrian Pang, Nicholas McCallum, Yuwu Qi	Viễn Tưởng	http://vaphim.com/wp-content/uploads/2012/09/Bait-2012-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_bait_bay-ca-map_2012.mp4		HD	25
1	Chú Nai Bambi THUYẾT MINH	Bambi 	"James Algar, Samuel Armstrong"	Hardie Albright, Stan Alexander, Bobette Audrey	Hoạt Hình	http://vaphim.com/wp-content/uploads/2011/09/Bambi-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_bambi_chu-nai-bambi_1942.mp4		HD	24
1	Bóng Ma Trong Rừng	barricade	Andrew Currie	Eric McCormack, Jody Thompson, Dalias Blake	Kinh Dị,Phiêu Lưu	http://vaphim.com/wp-content/uploads/2012/10/Barricade-2012-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_barricade_bong-ma-trong-rung_2012.mp4		HD	17
1	Quân Đội	barry lyndon	Stanley Kubrick	Ryan ONeal, Marisa Berenson, Patrick Magee	Chiến Tranh	http://vaphim.com/wp-content/uploads/2011/11/Barry-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_barry-lyndon_quan-doi_1975.mp4		HD	8
1	Người Dơi	batman	Tim Burton	Michael Keaton, Jack Nicholson, Kim Basinger	Viễn Tưởng	http://vaphim.com/wp-content/uploads/2011/09/the-dark-knight-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_batman_nguoi-doi-_1989.mp4		HD	31
1	Thảm Họa Ở Los Angeles	battle los angeles	Jonathan Liebesman	Aaron Eckhart, Michelle Rodriguez and Bridget Moynahan	Phiêu Lưu	http://116.118.112.25:8080/khophimhd/upload/2014/05/06/film/tham-hoa-o-los-angeles.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_battle-los-angeles_tham-hoa-o-los-angeles_2011.mp4		HD	17
1	Chiến Hạm	battleship	Peter Berg	Alexander Skarsgård, Brooklyn Decker, Liam Neeson	Viễn Tưởng	http://img.hayhaytv.com/film/24122012/crop/MV5BMjI5NTM5MDA2N15BMl5BanBnXkFtZTcwNjkwMzQxNw@@._V1._SY317__63111356294624.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_battleship_chien-ham_2012.mp4		HD	29
1	Đại Chiến Ngân Hà	Battlestar Galactica: Blood &amp; Chrome(2013)	Jonas Pate	Luke Pasqualino, Lili Bordán, Ty Olsson...	Viễn Tưởng	http://img.hayhaytv.com/film/05032013/crop/images-(2)_10351362475666.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_battlestar-galactica-blood-chrome_ngan-ha-dai-chien_2012.mp4		HD	36
1	Ma Thuật Tình Yêu	beastly	Daniel Barnz	Alex Pettyfer, Justin Bradley, Mary-Kate Olsen, Dakota Johnson	Viễn Tưởng,Tâm Lý	http://vaphim.com/wp-content/uploads/2011/06/Beastly-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_beastly_giai-nhan-va-quai-vat_2011.mp4		HD	22
1	Quái Vật Miền Hoang Dã	beasts of the southern wild	Benh Zeitlin	Quvenzhané Wallis, Dwight Henry, Levy Easterly	Viễn Tưởng	http://img.hayhaytv.com/film/15012013/crop/phim_93051358221417.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_beasts-of-the-southern-wild_quai-vat-mien-nam-hoang-da_2012.mp4		HD	23
1	Gia Tộc Huyền Bí	beautiful creatures	Richard LaGravenese	Alice Englert, Viola Davis, Emma Thompson	Hành Động	http://img.hayhaytv.com/film/06022013/crop/tai-xuong-(11)_17761360132727.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_beautiful-creatures_gia-toc-huyen-bi_2013.mp4		HD	23
1	Người Đẹp Và Quái Vật	beauty and the beast	"Gary Trousdale, Kirk Wise"	Paige OHara, Robby Benson, Richard White	Hoạt Hình	http://vaphim.com/wp-content/uploads/2011/09/Beauty-134x192.jpg?3a2c3e			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_beauty-and-the-beast_nguoi-dep-va-quai-vat_1991.mp4		HD	29
1	Chuyện Kể Đêm Khuya	bedtime stories	Adam Shankman	Adam Sandler, Keri Russell, Guy Pearce, Russell Brand	Hài Hước	http://img.hayhaytv.com/film/15072013/crop/1_77501373872693.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_bedtime-stories_chuyen-ke-luc-nua-dem_2008.mp4		HD	23
1	Ong Vàng Phiêu Lưu Ký	bee movie	"Steve Hickner, Simon J. Smith"	Jerry Seinfeld, Renée Zellweger, Matthew Broderick	Hoạt Hình	http://img.hayhaytv.com/film/23072013/crop/bee-movie-2007_98221374571302.jpg			FULL	http://116.118.112.25/PhimLe/f241a8cf55369214951c6e23807121e3/0273a9274bfbbd8a2d22db86f3646475/Phim_bee-movie_ong-vang-phieu-luu-ky_2007.mp4		HD	23
